,m_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified,total_score
149,8384444,14587487,Private room,,Beacon Hill,10,5.0,2,1.0,130.0,1.0,42.357892,-71.06962800000001,2016-05-19 01:43:23.412617,8.780000000000001
2645,5884429,15396970,Private room,,Roslindale,10,5.0,4,1.0,180.0,1.0,42.286577,-71.135536,2016-05-18 22:22:32.901678,8.780000000000001
2336,9611852,49731364,Entire home/apt,,South End,10,5.0,2,0.0,197.0,2.0,42.347704,-71.071528,2016-05-19 02:00:00.120510,8.780000000000001
3255,8310653,18604433,Private room,,Allston,10,5.0,2,1.0,85.0,2.0,42.353344,-71.12693399999999,2016-05-18 22:01:57.627742,8.780000000000001
2975,6831553,35788567,Private room,,Chinatown,10,5.0,1,1.0,118.0,2.0,42.351886,-71.061402,2016-05-19 00:18:05.190483,8.780000000000001
2033,7321217,38352201,Entire home/apt,,Charlestown,10,5.0,2,1.0,180.0,2.0,42.381541,-71.070236,2016-05-18 22:00:35.289597,8.780000000000001
2277,7071883,4609373,Entire home/apt,,Dorchester,10,5.0,4,2.0,195.0,2.0,42.311371,-71.051854,2016-05-19 02:23:51.949606,8.780000000000001
1372,9541295,20857768,Entire home/apt,,Fenway,10,5.0,2,1.0,259.0,4.0,42.346218,-71.088459,2016-05-18 22:20:35.785526,8.780000000000001
1700,7527149,10502779,Entire home/apt,,Beacon Hill,10,5.0,7,4.0,660.0,,42.355891,-71.069861,2016-05-19 02:09:14.814760,8.780000000000001
1930,5371051,27842033,Entire home/apt,,Dorchester,10,5.0,6,3.0,110.0,1.0,42.313386,-71.06525500000001,2016-05-19 00:40:37.203525,8.780000000000001
1478,4588530,23785538,Entire home/apt,,South End,10,5.0,3,1.0,150.0,1.0,42.337451,-71.076367,2016-05-18 23:25:39.456951,8.780000000000001
1237,2723274,8790904,Entire home/apt,,Back Bay,10,5.0,2,2.0,250.0,2.0,42.349515999999994,-71.071012,2016-05-18 23:00:10.702924,8.780000000000001
2199,7632130,40035856,Entire home/apt,,Beacon Hill,10,5.0,2,0.0,99.0,3.0,42.358078000000006,-71.066911,2016-05-18 23:32:42.344369,8.780000000000001
2181,11498583,25938928,Entire home/apt,,East Boston,14,3.5,2,1.0,50.0,2.0,42.366149,-71.03944,2016-05-18 22:31:10.321015,8.792
2104,10233104,25938928,Entire home/apt,,East Boston,13,4.0,2,1.0,60.0,2.0,42.368565999999994,-71.040898,2016-05-19 00:18:07.555560,8.914
698,5639731,1444340,Entire home/apt,,South End,13,4.0,2,0.0,109.0,2.0,42.342424,-71.07909599999999,2016-05-18 20:09:44.378254,8.914
3014,6014737,25806655,Private room,,Dorchester,13,4.0,2,1.0,65.0,1.0,42.291001,-71.074803,2016-05-19 01:44:57.155414,8.914
2241,2633478,50866,Entire home/apt,,North End,12,4.5,4,2.0,212.0,2.0,42.362351000000004,-71.051502,2016-05-18 21:06:50.147434,9.036
2245,13059,50866,Entire home/apt,,North End,12,4.5,10,3.0,375.0,2.0,42.363982,-71.050309,2016-05-18 22:55:31.607887,9.036
1778,613719,970426,Entire home/apt,,Beacon Hill,12,4.5,4,1.0,180.0,7.0,42.358973,-71.067036,2016-05-19 00:44:55.735408,9.036
2192,8575476,22110106,Entire home/apt,,South End,12,4.5,2,0.0,200.0,1.0,42.343874,-71.07417199999999,2016-05-18 22:43:51.122079,9.036
1570,1964878,9419684,Entire home/apt,,Back Bay,12,4.5,5,2.0,350.0,3.0,42.345966,-71.07829699999999,2016-05-19 01:12:41.525969,9.036
3109,4518100,10478250,Private room,,North End,12,4.5,4,1.0,145.0,1.0,42.365783,-71.053376,2016-05-18 20:57:48.304279,9.036
1558,9491360,21184200,Entire home/apt,,Back Bay,12,4.5,5,1.0,90.0,2.0,42.348991999999996,-71.08766700000001,2016-05-18 23:15:42.411359,9.036
941,2077794,1500300,Entire home/apt,,Jamaica Plain,12,4.5,4,1.0,129.0,14.0,42.304424,-71.114299,2016-05-18 20:54:01.554866,9.036
1244,4518380,10478250,Entire home/apt,,Bay Village,12,4.5,6,2.0,188.0,1.0,42.348265000000005,-71.069991,2016-05-18 23:56:02.849624,9.036
956,6465075,635157,Entire home/apt,,Jamaica Plain,12,4.5,10,5.0,365.0,2.0,42.297155,-71.11190400000001,2016-05-18 22:36:10.062548,9.036
555,1425973,1015632,Private room,,South End,12,4.5,6,1.0,350.0,2.0,42.339371,-71.080258,2016-05-18 22:09:49.258920,9.036
2500,2706986,501255,Private room,,Bay Village,12,4.5,2,1.0,125.0,2.0,42.350153999999996,-71.067931,2016-05-19 01:25:08.318249,9.036
2497,4787027,1321084,Private room,,South End,12,4.5,2,1.0,70.0,1.0,42.337555,-71.07751800000001,2016-05-18 20:17:21.192316,9.036
2660,1426711,7673571,Private room,,Mission Hill,12,4.5,5,1.0,160.0,3.0,42.332201,-71.10172299999999,2016-05-18 20:51:41.879352,9.036
1336,4750791,508268,Entire home/apt,,South End,12,4.5,4,1.0,169.0,3.0,42.337661,-71.07280899999999,2016-05-19 00:26:22.855551,9.036
1456,3303497,16684348,Entire home/apt,,Fenway,12,4.5,5,2.0,200.0,2.0,42.34316,-71.08574200000001,2016-05-19 00:32:13.299539,9.036
2676,9824155,50599963,Private room,,Mission Hill,12,4.5,2,1.0,49.0,1.0,42.330002,-71.11219799999999,2016-05-19 02:02:01.595748,9.036
1451,5395617,27969050,Entire home/apt,,South End,12,4.5,2,1.0,325.0,3.0,42.338387,-71.075552,2016-05-18 23:44:08.600053,9.036
1383,7731797,12243051,Entire home/apt,,Back Bay,12,4.5,2,0.0,135.0,2.0,42.34935,-71.082488,2016-05-19 00:15:46.024338,9.036
592,7708436,236790,Private room,,Jamaica Plain,12,4.5,2,1.0,80.0,1.0,42.309838,-71.107524,2016-05-18 21:49:59.143847,9.036
1691,8733397,799496,Entire home/apt,,Allston,11,5.0,4,1.0,200.0,2.0,42.351915999999996,-71.12555400000001,2016-05-19 02:48:51.733359,9.158000000000001
3078,8587030,45192503,Private room,,Dorchester,11,5.0,2,1.0,100.0,2.0,42.316277,-71.06008299999999,2016-05-18 22:12:36.726617,9.158000000000001
1529,3371742,17011534,Entire home/apt,,South End,11,5.0,3,1.0,50.0,1.0,42.342746999999996,-71.07232900000001,2016-05-19 02:15:00.066771,9.158000000000001
383,7741566,26956083,Private room,,Brighton,11,5.0,2,1.0,64.0,2.0,42.359035,-71.141673,2016-05-18 23:49:27.219797,9.158000000000001
3195,9698226,2574884,Private room,,East Boston,11,5.0,2,1.0,80.0,1.0,42.386623,-71.00739899999999,2016-05-18 21:26:35.754909,9.158000000000001
2898,7479725,17892292,Private room,,Allston,11,5.0,2,1.0,40.0,5.0,42.360838,-71.1356,2016-05-19 01:32:02.310246,9.158000000000001
2936,7511838,26956083,Private room,,Brighton,11,5.0,1,1.0,85.0,2.0,42.358743,-71.140005,2016-05-19 00:10:28.653143,9.158000000000001
265,3363097,261895,Entire home/apt,,South Boston Waterfront,11,5.0,5,2.0,369.0,2.0,42.349618,-71.049448,2016-05-19 01:08:25.834872,9.158000000000001
3111,4034018,20915681,Private room,,North End,11,5.0,2,1.0,194.0,2.0,42.365393,-71.055348,2016-05-18 22:26:24.748719,9.158000000000001
2983,7129785,13892399,Private room,,Dorchester,11,5.0,2,1.0,50.0,1.0,42.320166,-71.044814,2016-05-18 22:51:48.258524,9.158000000000001
186,11223924,9410008,Entire home/apt,,North End,11,5.0,4,1.0,195.0,,42.363815,-71.05278,2016-05-19 01:27:24.417320,9.158000000000001
42,4402209,8139434,Private room,,Allston,11,5.0,2,1.0,100.0,1.0,42.352081,-71.135991,2016-05-19 02:39:16.721619,9.158000000000001
2776,7693009,2182717,Private room,,Jamaica Plain,11,5.0,2,1.0,42.0,2.0,42.309798,-71.101742,2016-05-18 22:34:02.817145,9.158000000000001
1292,8753913,43449123,Entire home/apt,,Roxbury,11,5.0,4,2.0,240.0,2.0,42.340368,-71.08152,2016-05-18 21:22:48.496378,9.158000000000001
2578,2950175,1697505,Private room,,Jamaica Plain,11,5.0,1,1.0,50.0,2.0,42.308411,-71.10132,2016-05-19 01:00:01.968259,9.158000000000001
1913,4435928,23025515,Entire home/apt,,South Boston,11,5.0,2,1.0,200.0,1.0,42.33572,-71.05413,2016-05-18 20:47:22.002863,9.158000000000001
1884,3394437,16912440,Entire home/apt,,Dorchester,11,5.0,6,3.0,300.0,1.0,42.313955,-71.061422,2016-05-19 01:06:17.980819,9.158000000000001
1933,6677640,34950334,Entire home/apt,,Beacon Hill,11,5.0,3,1.0,200.0,2.0,42.36052,-71.064014,2016-05-18 23:54:57.044665,9.158000000000001
1867,3048961,508268,Entire home/apt,,Downtown,11,5.0,4,1.0,199.0,,42.351545,-71.063551,2016-05-19 00:04:54.828231,9.158000000000001
2036,7205210,37726868,Entire home/apt,,South End,11,5.0,2,1.0,175.0,2.0,42.340537,-71.071749,2016-05-19 02:17:36.158200,9.158000000000001
2049,4532603,5670307,Entire home/apt,,Beacon Hill,11,5.0,4,1.0,229.0,3.0,42.359576000000004,-71.067064,2016-05-18 22:17:36.095329,9.158000000000001
1360,10734159,21184200,Entire home/apt,,Roxbury,11,5.0,8,2.0,195.0,2.0,42.338741,-71.081404,2016-05-18 21:50:31.712301,9.158000000000001
2351,6322283,19798741,Private room,,Jamaica Plain,11,5.0,1,1.0,69.0,1.0,42.307947999999996,-71.1093,2016-05-18 23:14:37.541410,9.158000000000001
1463,6276572,11071285,Entire home/apt,,South End,11,5.0,2,1.0,195.0,2.0,42.340987,-71.079728,2016-05-19 01:59:01.974664,9.158000000000001
647,9273,4804,Entire home/apt,,East Boston,11,5.0,4,2.0,225.0,3.0,42.364608000000004,-71.029021,2016-05-18 20:33:19.974743,9.158000000000001
2985,3250739,16442921,Private room,,Dorchester,15,3.5,2,1.0,69.0,4.0,42.317977,-71.055014,2016-05-18 22:00:57.682647,9.17
3249,82637,416912,Private room,,Charlestown,14,4.0,2,1.0,175.0,2.0,42.378334,-71.061818,2016-05-19 02:25:25.739952,9.292
2359,2933661,11487565,Private room,,Jamaica Plain,14,4.0,2,1.0,98.0,2.0,42.305966,-71.108776,2016-05-19 00:23:16.052292,9.292
400,8439372,44341268,Entire home/apt,,Fenway,13,4.5,5,2.0,295.0,3.0,42.344085,-71.096437,2016-05-18 23:38:19.552577,9.414
1903,7921131,12243051,Entire home/apt,,South End,13,4.5,4,1.0,170.0,3.0,42.344879,-71.063129,2016-05-18 23:45:02.431796,9.414
4,5454513,4962900,Entire home/apt,,Back Bay,13,4.5,5,2.0,276.0,,42.346598,-71.080123,2016-05-19 02:56:56.182103,9.414
1215,2247190,9419684,Entire home/apt,,Back Bay,13,4.5,5,2.0,385.0,3.0,42.344899,-71.079087,2016-05-18 22:00:01.603797,9.414
3231,9494212,15583990,Private room,,Dorchester,13,4.5,3,1.0,70.0,1.0,42.289238,-71.06151700000001,2016-05-18 22:18:03.462482,9.414
2092,8999219,5618949,Entire home/apt,,East Boston,13,4.5,6,2.0,139.0,,42.377971,-71.031203,2016-05-19 01:12:12.159199,9.414
1852,5649821,28241697,Entire home/apt,,Beacon Hill,13,4.5,4,1.0,240.0,3.0,42.353072,-71.064667,2016-05-19 01:18:33.688463,9.414
2126,8227206,43384196,Entire home/apt,,North End,13,4.5,2,1.0,275.0,2.0,42.367494,-71.052566,2016-05-18 20:21:06.884198,9.414
183,6300089,29483150,Entire home/apt,,West Roxbury,13,4.5,6,3.0,245.0,2.0,42.286412,-71.153716,2016-05-19 01:29:09.539014,9.414
192,8171657,31040010,Entire home/apt,,Beacon Hill,13,4.5,2,1.0,96.0,3.0,42.360957,-71.069643,2016-05-19 01:25:15.983253,9.414
2263,2547075,3137257,Entire home/apt,,Downtown,13,4.5,2,0.0,155.0,5.0,42.359849,-71.057794,2016-05-18 20:49:22.563354,9.414
1420,4040151,9419684,Entire home/apt,,Fenway,13,4.5,5,2.0,309.0,3.0,42.345171,-71.100497,2016-05-18 21:40:06.208020,9.414
798,7904057,41662549,Private room,,South Boston,13,4.5,2,1.0,90.0,1.0,42.332665999999996,-71.036385,2016-05-18 19:44:02.578750,9.414
2728,4065322,17763937,Private room,,Jamaica Plain,13,4.5,2,1.0,75.0,1.0,42.309063,-71.114354,2016-05-18 22:24:29.698409,9.414
344,2481019,508268,Entire home/apt,,Downtown,13,4.5,4,1.0,229.0,3.0,42.364087,-71.05942900000001,2016-05-19 00:16:36.665311,9.414
2945,8518091,42202173,Private room,,Dorchester,13,4.5,2,1.0,65.0,1.0,42.296205,-71.04894300000001,2016-05-18 22:57:39.749960,9.414
95,8704161,45692962,Entire home/apt,,Beacon Hill,12,5.0,4,2.0,500.0,2.0,42.360473,-71.062929,2016-05-19 02:04:59.200507,9.536
2803,1403408,255183,Private room,,Roxbury,12,5.0,2,1.0,90.0,2.0,42.324647999999996,-71.08869399999999,2016-05-19 00:06:37.825442,9.536
1617,4489490,20857768,Entire home/apt,,Beacon Hill,12,5.0,2,0.0,199.0,4.0,42.358128,-71.071235,2016-05-18 21:23:05.751254,9.536
2411,8132683,42946164,Entire home/apt,,South Boston,12,5.0,3,2.0,170.0,1.0,42.336702,-71.05124599999999,2016-05-19 00:49:54.589909,9.536
2887,4737304,24158689,Private room,,Brighton,12,5.0,2,1.0,65.0,2.0,42.34985,-71.164513,2016-05-18 20:11:48.741847,9.536
2057,6881541,13124709,Entire home/apt,,Dorchester,12,5.0,7,3.0,199.0,1.0,42.294731,-71.05525899999999,2016-05-18 22:26:38.549631,9.536
1596,8814105,4962900,Entire home/apt,,Downtown,12,5.0,7,3.0,181.0,,42.36205,-71.063404,2016-05-18 23:54:25.843303,9.536
1374,11656698,8898973,Entire home/apt,,Roxbury,12,5.0,4,2.0,150.0,2.0,42.323335,-71.095842,2016-05-18 23:11:06.910346,9.536
2669,6923446,36287718,Private room,,Fenway,12,5.0,2,1.0,175.0,1.0,42.346746,-71.099772,2016-05-19 00:08:01.379464,9.536
2567,8521792,40108777,Private room,,Jamaica Plain,12,5.0,2,1.0,99.0,1.0,42.297311,-71.111203,2016-05-18 22:20:59.331316,9.536
2203,2166134,1851428,Entire home/apt,,Brighton,12,5.0,4,2.0,200.0,2.0,42.338876,-71.146052,2016-05-18 22:46:25.020353,9.536
2895,4456987,23127374,Private room,,Brighton,12,5.0,2,1.0,99.0,1.0,42.348512,-71.167968,2016-05-18 20:05:32.069646,9.536
3214,7292184,11544688,Private room,,Dorchester,12,5.0,1,1.0,80.0,2.0,42.294563000000004,-71.05566400000001,2016-05-18 20:21:16.523568,9.536
977,6401859,17890131,Entire home/apt,,Hyde Park,12,5.0,4,1.0,72.0,1.0,42.246520000000004,-71.116232,2016-05-18 20:51:19.795255,9.536
49,7035556,15589117,Entire home/apt,,East Boston,12,5.0,2,1.0,150.0,2.0,42.363827,-71.029303,2016-05-19 02:20:59.069792,9.536
458,7575052,9653086,Entire home/apt,,South End,12,5.0,4,1.0,200.0,1.0,42.340551,-71.07510699999999,2016-05-19 00:50:30.396456,9.536
2267,3953472,8202984,Entire home/apt,,Dorchester,12,5.0,6,2.0,144.0,2.0,42.291608000000004,-71.061348,2016-05-18 21:57:10.240370,9.536
699,6187208,21407622,Entire home/apt,,West End,12,5.0,4,1.0,225.0,2.0,42.361446,-71.06854799999999,2016-05-18 20:09:31.125989,9.536
749,5743939,9402135,Entire home/apt,,Beacon Hill,12,5.0,6,2.0,299.0,3.0,42.360146,-71.06866099999999,2016-05-18 19:59:38.533445,9.536
597,5384923,27840245,Entire home/apt,,South Boston,12,5.0,3,1.0,175.0,5.0,42.337755,-71.047437,2016-05-18 21:47:05.463208,9.536
649,6939162,16379445,Entire home/apt,,Jamaica Plain,12,5.0,4,1.0,130.0,1.0,42.313033000000004,-71.112024,2016-05-18 20:32:44.986276,9.536
2246,4150640,20857768,Entire home/apt,,North End,12,5.0,2,0.0,220.0,4.0,42.367395,-71.052401,2016-05-18 22:09:23.488867,9.536
1323,6939126,36379082,Entire home/apt,,South End,16,3.5,2,1.0,155.0,1.0,42.342721999999995,-71.078389,2016-05-19 01:49:29.462746,9.548
1732,7853079,814298,Entire home/apt,,Back Bay,15,4.0,6,3.0,350.0,2.0,42.350618,-71.082791,2016-05-18 23:23:42.842324,9.67
629,530983,71783,Entire home/apt,,Dorchester,14,4.5,9,4.0,175.0,,42.314184999999995,-71.060007,2016-05-18 21:28:26.525511,9.792
2689,6629929,63525,Private room,,Mission Hill,14,4.5,2,1.0,145.0,,42.330647,-71.10584300000001,2016-05-18 19:54:03.679272,9.792
450,3309941,9419684,Entire home/apt,,Fenway,14,4.5,5,2.0,350.0,3.0,42.343299,-71.100163,2016-05-19 00:54:36.502569,9.792
2796,801722,8229,Private room,,Roxbury,14,4.5,2,1.0,165.0,3.0,42.328192,-71.094049,2016-05-19 00:05:49.246483,9.792
1105,8354938,206353,Entire home/apt,,Jamaica Plain,14,4.5,5,2.0,192.0,,42.314655,-71.09929100000001,2016-05-18 21:11:17.634901,9.792
1787,6748300,12811955,Entire home/apt,,West End,14,4.5,4,1.0,220.0,2.0,42.361641,-71.069037,2016-05-18 21:09:21.381534,9.792
2442,1902160,3609519,Private room,,Allston,14,4.5,1,1.0,72.0,2.0,42.349361,-71.13515100000001,2016-05-18 20:12:55.218857,9.792
2407,238846,434539,Entire home/apt,,East Boston,14,4.5,4,2.0,300.0,3.0,42.380660999999996,-71.03504000000001,2016-05-18 22:17:30.492487,9.792
878,8219270,757253,Entire home/apt,,Allston,14,4.5,4,1.0,200.0,1.0,42.352009,-71.12451,2016-05-18 20:56:19.701960,9.792
1567,5455293,4962900,Entire home/apt,,South End,14,4.5,5,2.0,298.0,,42.344609000000005,-71.079307,2016-05-18 22:35:19.698556,9.792
917,11950725,42500137,Shared room,,Fenway,14,4.5,2,1.0,60.0,1.0,42.342065999999996,-71.097893,2016-05-18 21:42:19.918966,9.792
910,8663720,33525422,Shared room,,Fenway,14,4.5,1,1.0,50.0,1.0,42.340851,-71.097952,2016-05-18 22:32:13.185487,9.792
2190,9942503,39932447,Entire home/apt,,Jamaica Plain,14,4.5,4,1.0,95.0,3.0,42.318719,-71.106431,2016-05-18 23:53:03.708487,9.792
3079,10068240,15583990,Private room,,Dorchester,14,4.5,4,1.0,59.0,1.0,42.289714000000004,-71.06140400000001,2016-05-18 21:24:28.198382,9.792
258,6709682,212445,Private room,,Roxbury,14,4.5,2,1.0,65.0,3.0,42.33721,-71.084783,2016-05-19 01:11:02.596868,9.792
2665,7978515,1849822,Private room,,Mission Hill,14,4.5,2,1.0,139.0,1.0,42.333065000000005,-71.10253,2016-05-19 00:01:05.752427,9.792
692,7933149,814298,Private room,,South Boston,14,4.5,2,1.0,118.0,2.0,42.343049,-71.055666,2016-05-18 20:12:39.582562,9.792
2727,2384581,12083797,Private room,,Jamaica Plain,14,4.5,2,1.0,95.0,1.0,42.309357,-71.116827,2016-05-18 22:15:31.479506,9.792
2156,5952474,508268,Entire home/apt,,South Boston Waterfront,14,4.5,4,1.0,249.0,3.0,42.342998,-71.052298,2016-05-19 00:22:35.566792,9.792
233,6728273,26754605,Entire home/apt,,Allston,14,4.5,4,2.0,130.0,2.0,42.3585,-71.128226,2016-05-19 02:29:12.192090,9.792
2761,3371091,1922657,Private room,,Jamaica Plain,13,5.0,4,1.0,125.0,1.0,42.318743,-71.115997,2016-05-18 23:06:08.220131,9.914
2322,8428314,32278468,Entire home/apt,,Fenway,13,5.0,3,1.0,199.0,2.0,42.342812,-71.097748,2016-05-19 02:24:28.449840,9.914
2940,6823017,19548932,Private room,,Allston,13,5.0,2,1.0,25.0,1.0,42.359026,-71.130658,2016-05-19 02:43:06.312884,9.914
2175,10850420,14847079,Entire home/apt,,South Boston Waterfront,13,5.0,2,0.0,160.0,2.0,42.351504,-71.045689,2016-05-19 01:57:49.625942,9.914
2980,7377034,29713098,Private room,,South End,13,5.0,4,1.0,90.0,2.0,42.343624,-71.066461,2016-05-18 20:54:09.484690,9.914
3244,9218312,47935411,Private room,,Roslindale,13,5.0,2,1.0,75.0,,42.289071,-71.128233,2016-05-18 22:48:51.705700,9.914
1738,8533464,7862854,Entire home/apt,,Back Bay,13,5.0,3,1.0,219.0,5.0,42.351514,-71.07738,2016-05-19 01:58:29.357905,9.914
2216,369880,1683708,Entire home/apt,,North End,13,5.0,4,1.0,140.0,5.0,42.36609,-71.052555,2016-05-18 20:09:51.179879,9.914
3059,9757412,50318988,Private room,,South End,13,5.0,1,1.0,75.0,4.0,42.33676,-71.075762,2016-05-19 01:45:05.135347,9.914
2502,9414403,16492238,Private room,,Back Bay,13,5.0,2,1.0,91.0,1.0,42.345921000000004,-71.081565,2016-05-18 23:06:14.500853,9.914
2179,6543678,20931226,Entire home/apt,,South Boston,13,5.0,3,2.0,138.0,1.0,42.335056,-71.040786,2016-05-19 01:39:03.389465,9.914
3,10034592,20399668,Private room,,Dorchester,13,5.0,2,1.0,55.0,1.0,42.317168,-71.040483,2016-05-19 02:57:28.669274,9.914
1086,9485607,1498417,Entire home/apt,,Jamaica Plain,13,5.0,6,2.0,125.0,4.0,42.318822999999995,-71.10448199999999,2016-05-19 01:46:37.119180,9.914
1591,6444148,3023813,Entire home/apt,,Beacon Hill,13,5.0,2,1.0,175.0,1.0,42.361086,-71.067338,2016-05-18 22:56:24.906739,9.914
1138,6080461,28662210,Entire home/apt,,Roxbury,13,5.0,4,0.0,170.0,3.0,42.330318,-71.09405500000001,2016-05-19 00:08:17.554535,9.914
1158,4069422,12340193,Entire home/apt,,Fenway,13,5.0,4,2.0,500.0,1.0,42.343872999999995,-71.09796300000001,2016-05-19 02:55:39.343424,9.914
580,9731479,19013294,Entire home/apt,,South End,13,5.0,4,2.0,275.0,2.0,42.345679,-71.06943199999999,2016-05-18 23:57:12.431993,9.914
643,496022,1956464,Private room,,Jamaica Plain,13,5.0,2,1.0,89.0,2.0,42.3092,-71.118365,2016-05-18 20:35:03.660277,9.914
343,4610745,23889290,Entire home/apt,,West End,13,5.0,2,0.0,139.0,2.0,42.361232,-71.07050799999999,2016-05-19 00:17:48.764548,9.914
680,9570618,49546656,Private room,,Allston,13,5.0,3,1.0,140.0,1.0,42.359302,-71.134086,2016-05-18 20:16:23.920342,9.914
99,5726250,29688938,Entire home/apt,,Charlestown,13,5.0,6,4.0,475.0,2.0,42.379946000000004,-71.06223299999999,2016-05-19 02:04:00.969819,9.914
158,4744278,24380118,Entire home/apt,,North End,13,5.0,4,1.0,400.0,3.0,42.364399,-71.056311,2016-05-19 01:39:25.803412,9.914
747,5992501,1538079,Entire home/apt,,Back Bay,13,5.0,3,1.0,235.0,2.0,42.348896,-71.084147,2016-05-18 19:59:58.058495,9.914
1072,250983,8021,Entire home/apt,,Jamaica Plain,13,5.0,5,2.0,350.0,1.0,42.323941999999995,-71.108202,2016-05-19 02:29:50.684143,9.914
1094,6377998,987917,Entire home/apt,,Jamaica Plain,13,5.0,12,4.0,380.0,1.0,42.314377,-71.099515,2016-05-18 23:33:19.870960,9.914
281,9109401,47477850,Entire home/apt,,Allston,13,5.0,6,3.0,180.0,2.0,42.352868,-71.139338,2016-05-19 01:00:46.861466,9.914
801,7113260,962698,Private room,,Roxbury,13,5.0,2,1.0,88.0,1.0,42.326163,-71.097786,2016-05-18 19:43:21.522718,9.914
218,3866526,8139434,Private room,,Allston,13,5.0,2,1.0,120.0,1.0,42.35026,-71.143613,2016-05-19 02:34:10.531345,9.914
1659,2663667,13633800,Entire home/apt,,Fenway,13,5.0,4,0.0,155.0,2.0,42.344171,-71.089389,2016-05-18 20:08:11.082266,9.914
1034,1631942,4147257,Entire home/apt,,Jamaica Plain,13,5.0,2,1.0,78.0,2.0,42.311314,-71.116171,2016-05-18 23:24:53.044622,9.914
1637,218984,970426,Entire home/apt,,Beacon Hill,16,4.0,3,1.0,180.0,7.0,42.358375,-71.06930899999999,2016-05-19 01:02:19.908159,10.048
2357,4098410,11487565,Private room,,Jamaica Plain,16,4.0,2,1.0,59.0,2.0,42.305088,-71.10735799999999,2016-05-18 23:55:01.072744,10.048
1536,6044813,117999,Entire home/apt,,Back Bay,15,4.5,3,1.0,210.0,2.0,42.343329,-71.08129,2016-05-18 21:01:53.897425,10.17
999,1185034,6481306,Entire home/apt,,Brighton,15,4.5,6,1.0,127.0,1.0,42.33719,-71.151437,2016-05-19 02:09:58.885454,10.17
2699,8442314,1551509,Private room,,Mission Hill,15,4.5,2,1.0,89.0,1.0,42.330355,-71.102963,2016-05-18 21:33:14.456758,10.17
1239,4518756,10478250,Entire home/apt,,Bay Village,15,4.5,4,1.0,165.0,1.0,42.347901,-71.06854799999999,2016-05-18 21:17:37.630896,10.17
805,5481243,28425476,Private room,,Charlestown,15,4.5,1,1.0,150.0,1.0,42.376495,-71.051725,2016-05-18 19:42:50.994269,10.17
1932,3069104,11492081,Entire home/apt,,Beacon Hill,15,4.5,3,1.0,166.0,1.0,42.360751,-71.062935,2016-05-19 00:52:22.276114,10.17
